구시군,읍면동,아파트명,분양면적,총세대수,세대수,매매평균..당가.만원.,X3.3.당가.만원.,노후도,역세권점수,전세평균..당가.만원.,토지면적.km2.,문화시설수,쇼핑시설수,스타벅스,3년 평균 인구수,3년 평균 세대수,초중고현황,개발호재유무
서구,검단동,영진,142.14,299,53,155,511.7,20.07,2,97,7.93,5,137,1,30647,12281,6,
서구,검단동,유호,76.03,255,5,158,521.8,26.07,2,83,7.93,5,137,1,30647,12281,6,
서구,검단동,유호,59.5,255,45,155,513.9,26.07,2,82,7.93,5,137,1,30647,12281,6,
서구,검단동,은혜,62.81,96,60,175,578.9,27,2,79,7.93,5,137,1,30647,12281,6,
서구,검단동,은혜,105.78,96,36,165,546.9,27,2,79,7.93,5,137,1,30647,12281,6,
서구,검단동,이지미래지향,109.4,128,1,201,664.8,10.08,2,79,7.93,5,137,1,30647,12281,6,
서구,검단동,이지미래지향,109.4,128,97,201,664.8,10.08,2,79,7.93,5,137,1,30647,12281,6,
서구,검단동,이지미래지향,112.36,128,30,196,647.3,10.08,2,174,7.93,5,137,1,30647,12281,6,
서구,검단동,장미,52.89,260,50,184,609.4,28.02,2,174,7.93,5,137,1,30647,12281,6,
서구,검단동,장미,56.19,260,160,178,588.3,28.02,2,169,7.93,5,137,1,30647,12281,6,
서구,검단동,장미,76.03,260,50,161,532.6,28.02,2,109,7.93,5,137,1,30647,12281,6,
서구,검단동,하나2차,76.03,477,48,201,663.1,17.07,2,107,7.93,5,137,1,30647,12281,6,
서구,검단동,하나2차,79.33,477,108,192,635.5,17.07,2,99,7.93,5,137,1,30647,12281,6,
서구,검단동,하나2차,145.45,477,36,175,579.6,17.07,2,151,7.93,5,137,1,30647,12281,6,
서구,검단동,하나2차,105.78,477,231,175,578.2,17.07,2,145,7.93,5,137,1,30647,12281,6,
서구,검단동,한일,76.03,252,144,178,587,27.02,2,123,7.93,5,137,1,30647,12281,6,
서구,검단동,한일,95.86,252,60,170,560.4,27.02,2,83,7.93,5,137,1,30647,12281,6,
서구,검단동,한일,102.47,252,48,168,556.5,27.02,2,76,7.93,5,137,1,30647,12281,6,
서구,당하동,현대,72.72,417,135,251,829.6,20.07,2,199,3.49,1,15,1,50724,17599,9,
서구,당하동,현대,105.78,417,282,208,687.5,20.07,2,151,3.49,1,15,1,50724,17599,9,
서구,가정동,뉴서울,119,555,30,197,652.8,28,2,126,2.6,5,17,0,37186,15556,4,
서구,가정동,뉴서울,95.86,555,150,193,638,28,2,120,2.6,5,17,0,37186,15556,4,
서구,가정동,뉴서울,99.17,555,30,187,616.7,28,2,116,2.6,5,17,0,37186,15556,4,
서구,가정동,뉴서울,79.33,555,345,183,604.2,28,2,113,2.6,5,17,0,37186,15556,4,
서구,가정동,대진1차,72.72,78,48,162,534.1,28.05,2,76,2.6,5,17,0,37186,15556,4,
서구,가정동,대진1차,76.03,78,30,145,478.3,28.05,2,72,2.6,5,17,0,37186,15556,4,
서구,가정동,대진2차,59.5,94,46,168,555.6,28.04,2,76,2.6,5,17,0,37186,15556,4,
서구,가정동,대진2차,72.72,94,24,162,534.1,28.04,2,76,2.6,5,17,0,37186,15556,4,
서구,가정동,대진2차,76.03,94,24,155,510.9,28.04,2,72,2.6,5,17,0,37186,15556,4,
서구,가정동,동우1차,46.28,474,294,200,660.7,30.11,2,66,2.6,5,17,0,37186,15556,4,
서구,가정동,동우1차,52.89,474,180,199,656.3,30.11,2,65,2.6,5,17,0,37186,15556,4,
서구,가정동,동우2차,46.28,252,180,205,678.6,30.1,2,76,2.6,5,17,0,37186,15556,4,
서구,가정동,동우2차,52.89,252,72,199,656.3,30.1,2,66,2.6,5,17,0,37186,15556,4,
서구,가정동,성광,49.58,114,114,182,600.1,31,2,66,2.6,5,17,0,37186,15556,4,
서구,가정동,예뜰채,99.17,93,8,247,816.7,11.01,2,106,2.6,5,17,0,37186,15556,4,
서구,가정동,예뜰채,99.17,93,8,247,816.7,11.01,2,102,2.6,5,17,0,37186,15556,4,
서구,가정동,예뜰채,102.47,93,1,239,790.4,11.01,2,99,2.6,5,17,0,37186,15556,4,
서구,가정동,예뜰채,102.47,93,8,239,790.4,11.01,2,97,2.6,5,17,0,37186,15556,4,
서구,가정동,예뜰채,85.95,93,2,239,788.5,11.01,2,97,2.6,5,17,0,37186,15556,4,
서구,가정동,예뜰채,92.56,93,1,238,785.7,11.01,2,97,2.6,5,17,0,37186,15556,4,
서구,가정동,예뜰채,92.56,93,33,238,785.7,11.01,2,96,2.6,5,17,0,37186,15556,4,
서구,가정동,예뜰채,92.56,93,1,238,785.7,11.01,2,93,2.6,5,17,0,37186,15556,4,
서구,가정동,예뜰채,148.76,93,16,202,666.7,11.01,2,71,2.6,5,17,0,37186,15556,4,
서구,가정동,인향,76.03,132,36,151,500,29,2,72,2.6,5,17,0,37186,15556,4,
서구,가정동,인향,79.33,132,36,145,479.2,29,2,69,2.6,5,17,0,37186,15556,4,
서구,가정동,인향,69.42,132,54,144,476.2,29,2,67,2.6,5,17,0,37186,15556,4,
서구,가정동,인향,82.64,132,6,139,460,29,2,65,2.6,5,17,0,37186,15556,4,
서구,가정동,진흥1단지,59.5,192,144,113,375,28.08,2,59,2.6,5,17,0,37186,15556,4,
서구,가정동,진흥1단지,72.72,192,48,103,340.9,28.08,2,58,2.6,5,17,0,37186,15556,4,
서구,가정동,진흥2단지,79.33,132,36,126,416.7,28.04,2,69,2.6,5,17,0,37186,15556,4,
서구,가정동,진흥2단지,59.5,132,96,118,388.9,28.04,2,59,2.6,5,17,0,37186,15556,4,
서구,가정동,하나1차,76.03,252,156,187,619.6,29.01,2,118,2.6,5,17,0,37186,15556,4,
서구,가정동,하나1차,105.78,252,96,170,562.5,29.01,2,99,2.6,5,17,0,37186,15556,4,
서구,가정동,하나2차,102.47,495,120,215,709.7,26.1,2,130,2.6,5,17,0,37186,15556,4,
서구,가정동,하나2차,95.86,495,90,214,707,26.1,2,83,2.6,5,17,0,37186,15556,4,
서구,가정동,하나2차,72.72,495,60,210,693.3,26.1,2,81,2.6,5,17,0,37186,15556,4,
서구,가정동,하나2차,69.42,495,60,202,666.7,26.1,2,81,2.6,5,17,0,37186,15556,4,
서구,가정동,하나2차,89.25,495,45,196,648.2,26.1,2,79,2.6,5,17,0,37186,15556,4,
서구,가정동,하나2차,82.64,495,120,188,620,26.1,2,79,2.6,5,17,0,37186,15556,4,
서구,가정동,하나3차,102.47,274,70,220,725.9,25.02,2,151,2.6,5,17,0,37186,15556,4,
서구,가정동,하나3차,125.62,274,26,215,710.5,25.02,2,121,2.6,5,17,0,37186,15556,4,
서구,가정동,하나3차,158.67,274,34,194,640.7,25.02,2,113,2.6,5,17,0,37186,15556,4,
서구,가정동,하나3차,82.64,274,108,191,630,25.02,2,107,2.6,5,17,0,37186,15556,4,
서구,가정동,하나3차,112.39,274,18,182,603,25.02,2,91,2.6,5,17,0,37186,15556,4,
서구,가정동,하나3차,92.56,274,18,162,535.7,25.02,2,69,2.6,5,17,0,37186,15556,4,
서구,가정동,한국,105.78,620,464,222,734.4,26,2,147,2.6,5,17,0,37186,15556,4,
서구,가정동,한국,155.37,620,116,167,553.2,26,2,103,2.6,5,17,0,37186,15556,4,
서구,가정동,한국,185.12,620,40,146,482.2,26,2,95,2.6,5,17,0,37186,15556,4,
서구,가정동,한성,69.42,150,150,158,523.8,26.11,2,56,2.6,5,17,0,37186,15556,4,
서구,가정동,현광,66.11,144,72,159,525,29.08,2,61,2.6,5,17,0,37186,15556,4,
서구,가정동,현광,56.19,144,72,156,514.8,29.08,2,58,2.6,5,17,0,37186,15556,4,
서구,연희동,우성,79.33,410,168,208,687.6,21.06,1,160,9.5,3,38,1,45046,18754,13,
서구,연희동,우성,109.09,410,242,206,681.8,21.06,1,145,9.5,3,38,1,45046,18754,13,
서구,연희동,중앙,72.72,294,70,227,750.1,21.04,1,196,9.5,3,38,1,45046,18754,13,
서구,연희동,중앙,33.05,294,224,212,700.2,21.04,1,159,9.5,3,38,1,45046,18754,13,
서구,연희동,청아,82.64,65,11,182,600,21.03,1,127,9.5,3,38,1,45046,18754,13,
서구,연희동,청아,109.09,65,24,179,590.9,21.03,1,124,9.5,3,38,1,45046,18754,13,
서구,연희동,청아,92.56,65,21,170,562.5,21.03,1,124,9.5,3,38,1,45046,18754,13,
서구,연희동,태영,79.33,390,220,224,739.7,22.01,1,183,9.5,3,38,1,45046,18754,13,
서구,연희동,태영,109.09,390,170,213,704.6,22.01,1,160,9.5,3,38,1,45046,18754,13,
서구,연희동,한국(682-12),103.34,356,164,208,687.8,24.02,1,155,9.5,3,38,1,45046,18754,13,
서구,연희동,한국(682-12),151.59,356,44,204,676,24.02,1,141,9.5,3,38,1,45046,18754,13,
서구,연희동,한국(682-12),83.05,356,148,196,646.8,24.02,1,122,9.5,3,38,1,45046,18754,13,
서구,연희동,한국(682-14),105.23,120,40,216,714.7,23.1,1,166,9.5,3,38,1,45046,18754,13,
서구,연희동,한국(682-14),86.61,120,37,179,591.6,23.1,1,133,9.5,3,38,1,45046,18754,13,
서구,검암경서동,가이아샹베르2차,79.63,560,128,254,840.7,13.09,3,195,15.23,2,43,0,46090,18491,10,
서구,검암경서동,가이아샹베르2차,109.49,560,432,217,717.1,13.09,3,174,15.23,2,43,0,46090,18491,10,
서구,검암경서동,우정에쉐르,79.75,292,72,235,777.2,12.07,3,194,15.23,2,43,0,46090,18491,10,
서구,검암경서동,우정에쉐르,110.29,292,220,209,689.4,12.07,3,172,15.23,2,43,0,46090,18491,10,
서구,검암경서동,태평샹베르,79.4,572,132,239,791.1,13.1,3,195,15.23,2,43,0,46090,18491,10,
서구,검암경서동,태평샹베르,109.1,572,376,220,727.2,13.1,3,174,15.23,2,43,0,46090,18491,10,
서구,검암경서동,태평샹베르,139.59,572,64,218,722.3,13.1,3,154,15.23,2,43,0,46090,18491,10,
서구,검단동,검단힐스테이트1단지,109.92,348,40,237,781.9,8.01,2,173,7.93,5,137,1,30647,12281,6,
서구,검단동,검단힐스테이트1단지,110.16,348,56,236,780.2,8.01,2,172,7.93,5,137,1,30647,12281,6,
서구,검단동,검단힐스테이트1단지,110.99,348,18,234,774.4,8.01,2,171,7.93,5,137,1,30647,12281,6,
서구,검단동,검단힐스테이트1단지,111.21,348,80,234,772.9,8.01,2,171,7.93,5,137,1,30647,12281,6,
서구,검단동,검단힐스테이트1단지,130.25,348,40,221,729.7,8.01,2,152,7.93,5,137,1,30647,12281,6,
서구,검단동,검단힐스테이트1단지,130.52,348,37,220,728.2,8.01,2,151,7.93,5,137,1,30647,12281,6,
서구,검단동,검단힐스테이트1단지,163.76,348,38,195,646,8.01,2,119,7.93,5,137,1,30647,12281,6,
서구,검단동,검단힐스테이트1단지,164.47,348,38,195,643.2,8.01,2,119,7.93,5,137,1,30647,12281,6,
서구,검단동,검단힐스테이트2단지,110.34,303,36,247,816.4,8.01,2,169,7.93,5,137,1,30647,12281,6,
서구,검단동,검단힐스테이트2단지,111.38,303,40,245,808.8,8.01,2,169,7.93,5,137,1,30647,12281,6,
서구,검단동,검단힐스테이트2단지,130.23,303,78,223,736.1,8.01,2,163,7.93,5,137,1,30647,12281,6,
서구,검단동,검단힐스테이트2단지,130.49,303,72,222,734.7,8.01,2,162,7.93,5,137,1,30647,12281,6,
서구,검단동,검단힐스테이트2단지,163.76,303,38,211,696.4,8.01,2,128,7.93,5,137,1,30647,12281,6,
서구,검단동,검단힐스테이트2단지,164.47,303,38,210,693.4,8.01,2,128,7.93,5,137,1,30647,12281,6,
서구,당하동,풍림아이원,109.23,207,59,206,681,7.09,2,71,3.49,1,15,1,50724,17599,9,
서구,당하동,풍림아이원,109.68,207,56,205,678.2,7.09,2,71,3.49,1,15,1,50724,17599,9,
서구,당하동,풍림아이원,110.44,207,20,204,673.5,7.09,2,70,3.49,1,15,1,50724,17599,9,
서구,당하동,풍림아이원,110.65,207,72,203,672.2,7.09,2,70,3.49,1,15,1,50724,17599,9,
서구,석남동,경남아너스빌,76.03,471,21,237,782.6,12.01,0,204,5.17,3,52,0,54919,23763,7,
서구,석남동,경남아너스빌,89.25,471,41,230,759.3,12.01,0,189,5.17,3,52,0,54919,23763,7,
서구,석남동,경남아너스빌,104.83,471,78,224,741.1,12.01,0,186,5.17,3,52,0,54919,23763,7,
서구,석남동,경남아너스빌,105.78,471,84,222,734.4,12.01,0,174,5.17,3,52,0,54919,23763,7,
서구,석남동,경남아너스빌,81.92,471,92,220,726.4,12.01,0,167,5.17,3,52,0,54919,23763,7,
서구,석남동,경남아너스빌,83.35,471,36,216,713.9,12.01,0,165,5.17,3,52,0,54919,23763,7,
서구,석남동,경남아너스빌,105.78,471,18,213,703.2,12.01,0,161,5.17,3,52,0,54919,23763,7,
서구,석남동,경남아너스빌,105.78,471,20,213,703.2,12.01,0,161,5.17,3,52,0,54919,23763,7,
서구,석남동,경남아너스빌,105.78,471,40,213,703.2,12.01,0,161,5.17,3,52,0,54919,23763,7,
서구,석남동,경남아너스빌,105.78,471,18,213,703.2,12.01,0,161,5.17,3,52,0,54919,23763,7,
서구,석남동,경남아너스빌,115.7,471,23,203,671.4,12.01,0,149,5.17,3,52,0,54919,23763,7,
서구,석남동,경인,59.5,150,30,157,519.5,34.05,0,59,5.17,3,52,0,54919,23763,7,
서구,석남동,경인,59.5,150,120,157,519.5,34.05,0,59,5.17,3,52,0,54919,23763,7,
서구,석남동,금호어울림,80.95,769,206,315,1041.4,11,0,266,5.17,3,52,0,54919,23763,7,
서구,석남동,금호어울림,107.37,769,461,282,931.4,11,0,219,5.17,3,52,0,54919,23763,7,
서구,석남동,금호어울림,125.85,769,30,250,827.4,11,0,191,5.17,3,52,0,54919,23763,7,
서구,석남동,금호어울림,143.15,769,72,238,785.2,11,0,185,5.17,3,52,0,54919,23763,7,
서구,석남동,금호어울림2차,80.63,91,45,257,850.7,10,0,180,5.17,3,52,0,54919,23763,7,
서구,석남동,금호어울림2차,127.52,91,15,243,803.6,10,0,107,5.17,3,52,0,54919,23763,7,
서구,석남동,금호어울림2차,107.03,91,31,234,772.2,10,0,98,5.17,3,52,0,54919,23763,7,
서구,석남동,낙원호산,69.42,142,6,137,452.4,29.01,0,72,5.17,3,52,0,54919,23763,7,
서구,석남동,낙원호산,69.42,142,18,137,452.4,29.01,0,72,5.17,3,52,0,54919,23763,7,
서구,석남동,낙원호산,62.81,142,24,127,421.1,29.01,0,60,5.17,3,52,0,54919,23763,7,
서구,석남동,대명,82.64,184,72,203,670,20.07,0,139,5.17,3,52,0,54919,23763,7,
서구,석남동,대명,59.5,184,112,147,486.1,20.07,0,92,5.17,3,52,0,54919,23763,7,
서구,석남동,덕산,89.25,252,84,202,666.7,28.07,0,120,5.17,3,52,0,54919,23763,7,
서구,석남동,덕산,79.33,252,84,189,625.1,28.07,0,112,5.17,3,52,0,54919,23763,7,
서구,석남동,덕산,76.03,252,84,178,587,28.07,0,106,5.17,3,52,0,54919,23763,7,
서구,석남동,동남,69.42,360,96,156,514.3,29.07,0,95,5.17,3,52,0,54919,23763,7,
서구,석남동,동남,66.11,360,96,146,482.5,29.07,0,94,5.17,3,52,0,54919,23763,7,
서구,석남동,동남,52.89,360,168,139,459.4,29.07,0,91,5.17,3,52,0,54919,23763,7,
서구,석남동,동아,92.56,110,30,162,535.7,34.01,0,81,5.17,3,52,0,54919,23763,7,
서구,석남동,동아,89.25,110,60,160,527.8,34.01,0,78,5.17,3,52,0,54919,23763,7,
서구,석남동,동아,85.95,110,20,157,519.2,34.01,0,76,5.17,3,52,0,54919,23763,7,
서구,석남동,동우,72.72,100,65,172,568.2,32,0,76,5.17,3,52,0,54919,23763,7,
서구,석남동,동우,72.72,100,35,172,568.2,32,0,76,5.17,3,52,0,54919,23763,7,
서구,석남동,동진1차,85.95,60,60,175,576.9,35,0,64,5.17,3,52,0,54919,23763,7,
서구,석남동,동진2차,66.11,48,48,144,475,29.01,0,79,5.17,3,52,0,54919,23763,7,
서구,석남동,동진3차,49.58,192,108,176,583.4,28.11,0,110,5.17,3,52,0,54919,23763,7,
서구,석남동,동진3차,66.11,192,48,163,537.5,28.11,0,110,5.17,3,52,0,54919,23763,7,
서구,석남동,동진3차,72.72,192,24,155,511.4,28.11,0,99,5.17,3,52,0,54919,23763,7,
서구,석남동,동진3차,85.95,192,12,145,480.8,28.11,0,91,5.17,3,52,0,54919,23763,7,
서구,석남동,동진4차,66.11,162,48,144,475,27,0,101,5.17,3,52,0,54919,23763,7,
서구,석남동,동진4차,62.81,162,48,139,460.5,27,0,76,5.17,3,52,0,54919,23763,7,
서구,석남동,동진4차,79.33,162,60,123,406.3,27,0,72,5.17,3,52,0,54919,23763,7,
서구,석남동,롯데우람,66.11,320,180,219,725.1,33,0,88,5.17,3,52,0,54919,23763,7,
서구,석남동,롯데우람,72.72,320,120,217,716,33,0,83,5.17,3,52,0,54919,23763,7,
서구,석남동,롯데우람,82.64,320,20,203,670,33,0,79,5.17,3,52,0,54919,23763,7,
서구,석남동,보광네오센스,89.25,100,50,185,611.2,15.05,0,90,5.17,3,52,0,54919,23763,7,
서구,석남동,보광네오센스,181.81,100,50,124,409.1,15.05,0,58,5.17,3,52,0,54919,23763,7,
서구,석남동,삼산,89.25,47,47,168,555.6,14.08,0,84,5.17,3,52,0,54919,23763,7,
서구,석남동,서인천월드메르디앙,79.98,778,172,300,992,12.04,0,213,5.17,3,52,0,54919,23763,7,
서구,석남동,서인천월드메르디앙,131.76,778,39,258,853,12.04,0,175,5.17,3,52,0,54919,23763,7,
서구,석남동,서인천월드메르디앙,110.56,778,511,258,852.2,12.04,0,172,5.17,3,52,0,54919,23763,7,
서구,석남동,서인천월드메르디앙,152.36,778,56,253,835.3,12.04,0,171,5.17,3,52,0,54919,23763,7,
서구,석남동,수정,62.81,144,60,167,552.6,29.08,0,100,5.17,3,52,0,54919,23763,7,
서구,석남동,수정,59.5,144,72,164,541.7,29.08,0,97,5.17,3,52,0,54919,23763,7,
서구,석남동,수정,79.33,144,12,151,500.1,29.08,0,95,5.17,3,52,0,54919,23763,7,
서구,석남동,신광1차,82.64,134,17,163,540,23.09,0,91,5.17,3,52,0,54919,23763,7,
서구,석남동,신광1차,89.25,134,117,162,537.1,23.09,0,84,5.17,3,52,0,54919,23763,7,
서구,석남동,신광2차,82.64,191,160,153,506,21.11,0,77,5.17,3,52,0,54919,23763,7,
서구,석남동,신광2차,62.81,191,1,147,486.8,21.11,0,74,5.17,3,52,0,54919,23763,7,
서구,석남동,신광2차,72.72,191,25,144,477.3,21.11,0,58,5.17,3,52,0,54919,23763,7,
서구,석남동,신동아,82.64,190,190,175,580,22.09,0,103,5.17,3,52,0,54919,23763,7,
서구,석남동,우림필유,80.82,288,63,234,775.1,12.03,0,161,5.17,3,52,0,54919,23763,7,
서구,석남동,우림필유,109.86,288,150,223,737.2,12.03,0,151,5.17,3,52,0,54919,23763,7,
서구,석남동,우림필유,92.56,288,48,223,735.7,12.03,0,151,5.17,3,52,0,54919,23763,7,
서구,석남동,우림필유,102.47,288,27,209,692,12.03,0,141,5.17,3,52,0,54919,23763,7,
서구,석남동,중앙2차,62.81,80,5,151,500,33.01,0,72,5.17,3,52,0,54919,23763,7,
서구,석남동,중앙2차,79.33,80,75,145,479.2,33.01,0,69,5.17,3,52,0,54919,23763,7,
서구,석남동,태산,52.89,144,6,175,578.2,29.08,0,104,5.17,3,52,0,54919,23763,7,
서구,석남동,태산,52.89,144,138,175,578.2,29.08,0,104,5.17,3,52,0,54919,23763,7,
서구,석남동,태화,82.64,299,156,172,570,23.07,0,103,5.17,3,52,0,54919,23763,7,
서구,석남동,태화,95.86,299,143,170,560.4,23.07,0,94,5.17,3,52,0,54919,23763,7,
서구,석남동,현광,74.04,138,6,169,558.1,29.02,0,75,5.17,3,52,0,54919,23763,7,
서구,석남동,현광,75.08,138,36,166,550.4,29.02,0,61,5.17,3,52,0,54919,23763,7,
서구,석남동,현광,63.26,138,36,166,548.7,29.02,0,60,5.17,3,52,0,54919,23763,7,
서구,석남동,황해,59.5,90,90,193,638.9,35.03,0,76,5.17,3,52,0,54919,23763,7,
서구,석남동,효정(489),66.11,192,60,189,625.1,29.02,0,113,5.17,3,52,0,54919,23763,7,
서구,석남동,효정(489),49.58,192,132,171,566.7,29.02,0,86,5.17,3,52,0,54919,23763,7,
서구,석남동,효정(588-14),72.72,130,130,158,522.8,31.06,0,96,5.17,3,52,0,54919,23763,7,
서구,불로대곡동,삼라마이더스빌,109.09,117,30,202,666.7,11.06,0,142,10.8,0,12,0,23627,8709,3,
서구,불로대곡동,삼라마이더스빌,109.09,117,85,202,666.7,11.06,0,142,10.8,0,12,0,23627,8709,3,
서구,원당동,원당e편한세상,86.11,449,119,253,835,14.04,0,197,6.59,1,15,0,25092,9275,3,
서구,원당동,원당e편한세상,113.38,449,330,225,743.5,14.04,0,168,6.59,1,15,0,25092,9275,3,
서구,원당동,원당2차금호어울림,106.36,269,209,230,761.5,13.1,0,174,6.59,1,15,0,25092,9275,3,
서구,원당동,원당2차금호어울림,130.98,269,60,221,731.9,13.1,0,153,6.59,1,15,0,25092,9275,3,
서구,원당동,LG원당자이,85.48,938,125,260,860.5,14.06,0,199,6.59,1,15,0,25092,9275,3,
서구,원당동,LG원당자이,112.27,938,719,234,772.9,14.06,0,174,6.59,1,15,0,25092,9275,3,
서구,원당동,LG원당자이,137.34,938,94,222,734.1,14.06,0,160,6.59,1,15,0,25092,9275,3,
서구,연희동,광명18차,79.33,299,65,230,760.5,20.02,1,189,9.5,3,38,1,45046,18754,13,
서구,연희동,광명18차,105.78,299,212,215,711,20.02,1,170,9.5,3,38,1,45046,18754,13,
서구,연희동,광명18차,165.29,299,22,185,610,20.02,1,112,9.5,3,38,1,45046,18754,13,
서구,연희동,경남,79.33,232,72,227,750.1,20.01,1,195,9.5,3,38,1,45046,18754,13,
서구,연희동,경남,102.47,232,79,220,725.9,20.01,1,161,9.5,3,38,1,45046,18754,13,
서구,연희동,경남,109.09,232,81,206,681.8,20.01,1,156,9.5,3,38,1,45046,18754,13,
서구,청라동,광명메이루즈,107.83,263,56,343,1134.3,7.1,1,255,2.28,3,63,2,87914,28647,9,
서구,청라동,광명메이루즈,109.8,263,56,337,1114,7.1,1,250,2.28,3,63,2,87914,28647,9,
서구,청라동,광명메이루즈,110.86,263,151,334,1103.3,7.1,1,248,2.28,3,63,2,87914,28647,9,
서구,청라동,동양엔파트4단지(A26),145.66,256,14,357,1180.2,7.04,1,206,2.28,3,63,2,87914,28647,9,
서구,청라동,동양엔파트4단지(A26),145.81,256,15,357,1178.9,7.04,1,280,2.28,3,63,2,87914,28647,9,
서구,청라동,동양엔파트4단지(A26),147.62,256,110,352,1164.5,7.04,1,277,2.28,3,63,2,87914,28647,9,
서구,청라동,동양엔파트4단지(A26),148.24,256,14,351,1159.6,7.04,1,234,2.28,3,63,2,87914,28647,9,
서구,청라동,동양엔파트4단지(A26),146.102,256,60,332,1097.4,7.04,1,233,2.28,3,63,2,87914,28647,9,
서구,청라동,동양엔파트4단지(A26),147.181,256,15,330,1089.4,7.04,1,220,2.28,3,63,2,87914,28647,9,
서구,청라동,동양엔파트4단지(A26),147.241,256,28,329,1088.9,7.04,1,222,2.28,3,63,2,87914,28647,9,
서구,청라동,린스트라우스,135.72,590,145,396,1309.2,5.04,1,221,2.28,3,63,2,87914,28647,9,
서구,청라동,린스트라우스,137.17,590,138,392,1295.4,5.04,1,248,2.28,3,63,2,87914,28647,9,
서구,청라동,린스트라우스,164.46,590,149,383,1266.4,5.04,1,243,2.28,3,63,2,87914,28647,9,
서구,청라동,린스트라우스,165.12,590,80,382,1261.3,5.04,1,219,2.28,3,63,2,87914,28647,9,
서구,청라동,린스트라우스,182.02,590,78,371,1225.9,5.04,1,216,2.28,3,63,2,87914,28647,9,
서구,청라동,반도유보라1차,126.67,174,30,332,1096.1,7.02,1,211,2.28,3,63,2,87914,28647,9,
서구,청라동,반도유보라1차,127.56,174,58,329,1088.5,7.02,1,210,2.28,3,63,2,87914,28647,9,
서구,청라동,반도유보라2차,130.75,754,144,344,1137.8,6.04,1,209,2.28,3,63,2,87914,28647,9,
서구,청라동,반도유보라2차,130.97,754,206,344,1135.8,6.04,1,253,2.28,3,63,2,87914,28647,9,
서구,청라동,제일풍경채(A11),132.4,1071,150,347,1148.5,6.08,1,252,2.28,3,63,2,87914,28647,9,
서구,청라동,제일풍경채(A11),134.02,1071,276,343,1134.7,6.08,1,252,2.28,3,63,2,87914,28647,9,
서구,청라동,제일풍경채(A11),149.05,1071,112,332,1097.9,6.08,1,265,2.28,3,63,2,87914,28647,9,
서구,청라동,제일풍경채(A11),150.07,1071,343,330,1090.4,6.08,1,265,2.28,3,63,2,87914,28647,9,
서구,청라동,제일풍경채(A11),150.54,1071,115,329,1087,6.08,1,235,2.28,3,63,2,87914,28647,9,
서구,청라동,중흥S-클래스(261-267동),143.11,476,180,332,1097.2,8.03,1,227,2.28,3,63,2,87914,28647,9,
서구,청라동,중흥S-클래스(261-267동),144.53,476,58,329,1086.5,8.03,1,215,2.28,3,63,2,87914,28647,9,
서구,청라동,청라LH,100.22,1767,54,334,1105,7.03,1,214,2.28,3,63,2,87914,28647,9,
서구,청라동,청라SKVIEW,127.02,879,192,362,1197.2,7,1,264,2.28,3,63,2,87914,28647,9,
서구,청라동,청라SKVIEW,158.89,879,90,359,1185.9,7,1,242,2.28,3,63,2,87914,28647,9,
서구,청라동,청라SKVIEW,131.23,879,92,358,1184,7,1,242,2.28,3,63,2,87914,28647,9,
서구,청라동,청라SKVIEW,161.25,879,90,353,1168.6,7,1,242,2.28,3,63,2,87914,28647,9,
서구,청라동,청라SKVIEW,161.75,879,84,352,1164.9,7,1,241,2.28,3,63,2,87914,28647,9,
서구,청라동,청라SKVIEW,146.48,879,84,345,1139.7,7,1,224,2.28,3,63,2,87914,28647,9,
서구,청라동,청라SKVIEW,146.56,879,200,345,1139.1,7,1,217,2.28,3,63,2,87914,28647,9,
서구,청라동,청라SKVIEW,152.01,879,44,342,1130.9,7,1,225,2.28,3,63,2,87914,28647,9,
서구,청라동,청라더샵레이크파크,142.47,766,53,442,1461.8,5.08,1,221,2.28,3,63,2,87914,28647,9,
서구,청라동,청라더샵레이크파크,144.22,766,338,437,1444.1,5.08,1,218,2.28,3,63,2,87914,28647,9,
서구,청라동,청라더샵레이크파크,183.22,766,107,437,1443.4,5.08,1,218,2.28,3,63,2,87914,28647,9,
서구,청라동,청라더샵레이크파크,133.59,766,266,423,1398.1,5.08,1,211,2.28,3,63,2,87914,28647,9,
서구,청라동,청라동양엔파트,146.78,564,82,337,1114.8,6.04,1,211,2.28,3,63,2,87914,28647,9,
서구,청라동,청라동양엔파트,146.95,564,150,337,1113.6,6.04,1,211,2.28,3,63,2,87914,28647,9,
서구,청라동,청라동양엔파트,147.07,564,90,337,1112.6,6.04,1,210,2.28,3,63,2,87914,28647,9,
서구,청라동,청라동양엔파트,147.44,564,85,336,1109.9,6.04,1,209,2.28,3,63,2,87914,28647,9,
서구,청라동,청라동양엔파트,148.06,564,69,334,1105.2,6.04,1,209,2.28,3,63,2,87914,28647,9,
서구,청라동,청라동양엔파트,148.06,564,88,334,1105.2,6.04,1,235,2.28,3,63,2,87914,28647,9,
서구,청라동,청라롯데캐슬,144.56,828,184,391,1292,5.1,1,223,2.28,3,63,2,87914,28647,9,
서구,청라동,청라롯데캐슬,159.11,828,114,371,1225.8,5.1,1,223,2.28,3,63,2,87914,28647,9,
서구,청라동,청라롯데캐슬,159.11,828,114,371,1225.8,5.1,1,223,2.28,3,63,2,87914,28647,9,
서구,청라동,청라롯데캐슬,159.43,828,176,370,1223.4,5.1,1,209,2.28,3,63,2,87914,28647,9,
