지역,항목,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.1,2016.11,2016.12,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.1,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.1,2018.11,2018.12,2019.01,2019.02,2019.03
인천광역시,전체,308,308,308,307,307,307,309,312,313,315,315,314,314,315,314,314,315,316,318,320,323,323,324,324,324,323,323,323,324,325,326,328,330,330,331,332,332,332,331
부평구,전체,285,283,283,283,287,287,287,289,293,293,293,293,293,293,293,293,295,295,295,297,300,300,300,300,300,300,300,300,300,300,300,299,299,299,298,298,302,302,302
연수구,전체,381,381,381,381,381,381,381,381,381,382,382,382,382,382,383,383,383,383,387,390,390,390,396,396,397,397,397,397,397,397,397,398,399,400,401,401,401,405,405
남동구,전체,305,311,311,311,311,311,319,327,327,332,332,332,332,335,335,335,335,343,349,359,372,372,372,372,372,372,372,372,374,380,387,395,403,403,403,403,403,395,391
서구,전체,277,275,276,274,273,273,274,277,280,281,280,279,279,279,278,278,278,278,278,278,279,279,279,279,278,275,275,275,276,276,277,277,279,279,281,281,281,281,281
