행정구역,2016.1,2016.2,2016.3,2016.4,2016.5,2016.6,2016.7,2016.8,2016.9,2016.1.1,2016.11,2016.12,2017.1,2017.2,2017.3,2017.4,2017.5,2017.6,2017.7,2017.8,2017.9,2017.1.1,2017.11,2017.12,2018.1,2018.2,2018.3,2018.4,2018.5,2018.6,2018.7,2018.8,2018.9,2018.1.1,2018.11,2018.12
숭의동,17934,17982,18049,18065,18136,18213,18305,18459,18599,18751,18828,18913,18975,19045,19140,19246,19465,19465,19886,19932,19958,19990,20120,20222,20369,20512,20653,20814,20979,20147,20917,21001,21045,21093,21127,21106
용현동,32442,32485,32527,32533,32586,32819,34382,35405,35977,36184,36344,36420,36544,36733,36797,36847,37042,37042,37096,37175,37228,37301,37368,37416,37433,37602,37774,37932,37985,37576,38332,38450,38478,38540,38552,39140
학익동,21522,21534,21557,21543,21625,21645,21511,21475,21375,21419,21445,21497,21505,21543,21548,21548,21622,21622,21522,21567,21598,21641,21632,21642,21614,21619,21603,21619,21627,21800,21566,21576,21579,21583,21522,21488
도화동,18351,18396,18389,18405,18434,18443,18444,18422,18414,18414,18555,18709,18821,18913,18943,19025,19138,19138,19326,19368,19396,19434,19474,19503,19536,20177,21135,21632,21868,19576,22035,22107,22161,22203,22275,22302
주안동,68138,68213,68382,68550,68631,68843,68824,68830,68873,69033,69259,69281,69343,69447,69635,69664,69943,69943,69643,69792,69894,70031,69938,69780,69365,68932,68192,67730,67363,70544,66917,66850,66854,66753,66734,66600
관교동,6512,6527,6535,6554,6587,6575,6581,6551,6573,6552,6563,6561,6566,6553,6545,6548,6544,6544,6515,6529,6538,6551,6546,6551,6558,6555,6538,6546,6522,6599,6518,6510,6507,6511,6496,6490
문학동,7033,7026,7002,7012,6990,6989,6977,6992,7038,7088,7086,7063,7073,7086,7106,7117,7140,7140,7174,7189,7200,7214,7208,7178,7177,7146,7150,7167,7166,7267,7133,7140,7161,7154,7160,7149
합계,171932,172163,172441,172662,172989,173527,175024,176134,176849,177441,178080,178444,178827,179320,179714,179995,180894,180894,181162,181552,181812,182162,182286,182292,182052,182543,183045,183440,183510,183509,183418,183634,183785,183837,183866,184275
