시군구,행정구역,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.1,2016.11,2016.12,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.1,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.1,2018.11,2018.12,3년간 평균
미추홀구,관교동,0.128,0.225,0.086,0.078,0.049,-0.006,0.375,-0.027,-0.204,0.13,0.176,0.125,0.12,0.169,0.12,0.124,0.266,0.204,0.177,0.162,0.246,0.147,0.181,0.229,0.098,0.144,0.471,0,0.204,0.398,0.362,0.205,0.331,0.319,0.405,0.491,0.186333333
미추홀구,문학동,0.128,0.225,0.086,0.078,0.049,-0.006,0.375,-0.027,-0.204,0.13,0.176,0.125,0.12,0.169,0.12,0.124,0.266,0.204,0.177,0.162,0.246,0.147,0.181,0.229,0.098,0.144,0.471,0,0.204,0.398,0.362,0.205,0.331,0.319,0.405,0.491,0.186333333
미추홀구,합계,0.084,0.161,0.194,0.073,0.103,-0.057,0.217,0.159,0.097,0.207,0.185,0.125,0.103,0.145,0.235,0.174,0.248,0.288,0.336,0.303,0.331,0.218,0.224,0.222,0.141,0.249,0.25,0.128,0.292,0.346,0.279,0.27,0.382,0.451,0.47,0.396,0.223027778
부평구,논현동,-0.121,-0.179,-0.269,-0.312,0.008,0.372,0.439,0.31,0.165,0.238,0.209,0.132,0.191,0.311,0.3,0.318,0.299,0.317,0.081,0.024,-0.019,-0.009,0.141,0.494,-0.057,0.047,0.095,-0.115,-0.009,0.155,0.222,0.205,0.44,0.352,0.419,0.277,0.151972222
부평구,고잔동,0.477,1.082,0.489,0.457,0.33,0.278,-0.292,0.244,0.406,-0.319,0.171,0.115,0.084,0.23,0.234,0.333,0.277,0.294,0.469,0.26,0.229,0.325,0.112,-0.451,-0.306,-0.058,0.143,0.767,0.322,0.72,0.4,0.173,0.219,0.358,0.478,0.305,0.259861111
부평구,부평동,0.168,0.145,0.155,0.167,0.059,0.166,0.245,0.168,0.158,0.192,0.128,0.076,0.294,0.537,0.414,0.661,0.538,0.354,0.36,0.215,0.353,0.224,0.329,0.269,0.141,0.125,0.284,0.195,0.243,0.292,0.392,0.408,0.383,0.389,0.41,0.354,0.277527778
부평구,십정동,0.193,0.068,0.174,0.024,0.098,0.072,0.065,0.09,0.083,0.009,0.105,0.079,0.069,0.173,0.446,0.321,0.228,0.441,0.441,0.344,0.255,0.172,0.336,0.153,0.271,0.115,0.186,0.23,0.291,0.331,0.36,0.447,0.404,0.452,0.42,0.45,0.233222222
부평구,산곡동,0.193,0.068,0.174,0.024,0.098,0.072,0.065,0.09,0.083,0.009,0.105,0.079,0.069,0.173,0.446,0.321,0.228,0.441,0.441,0.344,0.255,0.172,0.336,0.153,0.271,0.115,0.186,0.23,0.291,0.331,0.36,0.447,0.404,0.452,0.42,0.45,0.233222222
부평구,청천동,0.086,0.015,0.07,0.19,0.1,0.132,0.16,0.228,0.108,0.194,0.208,0.11,0.163,0.582,0.327,0.538,0.082,0.588,0.466,0.305,0.271,0.377,0.037,0.186,0.082,0.127,0.117,0.19,0.221,0.35,0.372,0.306,0.333,0.496,0.388,0.38,0.246805556
부평구,삼산동,0.235,0.1,0.066,0.063,0.179,0.087,0.031,0.044,0.044,0.139,0.122,0.072,0.096,0.224,0.265,0.231,0.377,0.377,0.383,0.397,0.187,0.347,0.114,0.166,0.133,0.081,0.146,0.125,0.201,0.278,0.292,0.315,0.301,0.434,0.385,0.388,0.20625
