행정구역,2016.1,2016.2,2016.3,2016.4,2016.5,2016.6,2016.7,2016.8,2016.9,2016.1.1,2016.11,2016.12,2017.1,2017.2,2017.3,2017.4,2017.5,2017.6,2017.7,2017.8,2017.9,2017.1.1,2017.11,2017.12,2018.1,2018.2,2018.3,2018.4,2018.5,2018.6,2018.7,2018.8,2018.9,2018.1.1,2018.11,2018.12
옥련동,45423,45476,45453,45423,45398,45422,45264,45154,45070,45091,45087,45083,45099,45103,45132,45137,45074,45074,45016,45022,44991,44971,44900,44829,44633,44430,44280,44182,44187,44148,44065,44012,43967,43833,43608,43412
선학동,19784,19736,19758,19720,19724,19679,19602,19615,19578,19563,19552,19620,19612,19581,19546,19489,19482,19482,19324,19327,19313,19305,19247,19204,19113,19042,18981,18875,18832,18798,18796,18734,18723,18687,18668,18604
연수동,69010,68964,68943,68759,68711,68606,68446,68241,68200,68030,67876,67778,67673,67552,67454,67266,66907,66907,66304,66313,66265,66238,66051,65763,65370,64952,64738,64531,64384,64201,64181,64046,63951,63715,63524,63250
청학동,29844,29833,29802,29758,29753,29650,29512,29399,29220,29157,29106,29048,29082,29063,29040,28989,28919,28919,28726,28730,28709,28698,28597,28498,28294,28164,28020,27947,27754,27716,27657,27671,27617,27527,27411,27270
동춘동,57528,57564,57410,57290,57177,57096,57017,56906,56798,56790,56812,56786,56760,56618,56480,56440,56343,56343,56227,56235,56195,56173,56059,55842,56882,57312,57468,57521,57632,57806,57898,57933,57967,57841,57768,57519
송도동,98263,99563,100136,101486,102726,103650,104390,105271,107020,108707,109636,110312,110931,113151,114348,115012,116124,116124,117304,117321,117236,117191,118467,121006,123365,124932,125612,126135,126606,126949,127330,127732,128062,130315,132875,136304
합계,319852,321136,321502,322436,323489,324103,324231,324586,325886,327338,328069,328627,329157,331068,332000,332333,332849,332849,332901,332948,332709,332576,333321,335142,337657,338832,339099,339191,339395,339618,339927,340128,340287,341918,343854,346359
